,score,scale,theta_all,trans_x,trans_y,pro1,pro2
212,10.21178125,1.8,1.642755083,-5,1,0.978394386,1.598548833
213,12.1518746,1.8,-0.765942948,-5,1,1.164284222,1.456969851
214,11.10932248,1.8,0.392757827,-5,1,1.064403687,1.372731091
215,10.98527876,1.8,2.931355911,-5,1,1.052502019,1.557935675
216,10.9349602,1.8,-2.514252521,-5,1,1.04768159,1.649925948
217,10.8897236,1.8,0.156783623,-5,1,1.043366306,1.828917003
218,11.3166644,1.8,2.273765593,-5,1,1.084252101,1.502384947
219,9.901226528,1.8,-0.955063074,-5,1,0.948645589,1.366772997
220,11.70277106,1.8,-2.490608908,-5,1,1.121245822,1.668995788
221,12.71704322,1.8,2.632751814,-5,1,1.218422487,1.444674014
222,12.47724779,1.8,-1.396529803,-5,1,1.195454663,1.438523521
223,11.96097867,1.8,-1.257104521,-5,1,1.145990928,1.557019722
224,9.440524901,1.8,3.045509676,-5,1,0.904498885,1.259966655
225,11.3721552,1.8,2.591564752,-5,1,1.08956848,1.503169991
226,9.463305927,1.8,-3.086995464,-5,1,0.906681612,1.400928172
227,10.39979991,1.8,2.293395509,-5,1,0.996407086,2.066982268
228,11.87287927,1.8,-2.834706383,-5,1,1.137543489,2.047509665
229,11.87711086,1.8,0.224420262,-5,1,1.137969297,1.501112054
230,11.19992761,1.8,-1.697500745,-5,1,1.073072411,1.960596287
231,10.25813859,1.8,2.691737105,-5,1,0.982834365,1.846909765
232,11.91490624,1.8,2.757035622,-5,1,1.141569666,1.40962309
233,11.8590707,1.8,-2.323242104,-5,1,1.136221523,1.50834649
234,12.48263812,1.8,2.008298532,-5,1,1.19596491,1.44027251
235,10.50230649,1.8,-1.672388036,-5,1,1.006232999,1.422828818
236,11.59052945,1.8,-1.288557665,-5,1,1.110497805,1.77390348
237,10.78201287,1.8,1.821734812,-5,1,1.033028008,1.855865819
238,11.29434144,1.8,-1.859982406,-5,1,1.082117294,1.647676522
239,11.40139591,1.8,-1.240690019,-5,1,1.092376903,1.903534078
240,10.25645511,1.8,-1.358908205,-5,1,0.982678913,1.481962057
241,11.25861722,1.8,-1.702002898,-5,1,1.078695477,1.603234556
242,11.56865395,1.8,-1.060984702,-5,1,1.108402695,1.474649889
243,11.07007344,1.8,-0.583646912,-5,1,1.060638315,1.426123041
244,12.31932809,1.8,-2.235065846,-5,1,1.180319379,1.828539311
245,10.09466823,1.8,0.286887351,-5,1,0.967189332,1.311999427
246,11.20632277,1.8,0.360019405,-5,1,1.073698,1.593688998
247,10.01733361,1.8,-2.33198739,-5,1,0.959764046,1.404356807
248,12.18339091,1.8,-1.786530586,-5,1,1.167298122,1.849969801
249,11.07549704,1.8,-0.9333553,-5,1,1.061153681,1.763608654
250,10.71849751,1.8,3.08496436,-5,1,1.026941764,1.34534713
251,12.3429257,1.8,-1.246705143,-5,1,1.18258561,1.532349552
252,8.359617332,1.8,2.600266131,-5,1,0.800936622,1.270280577
253,8.898641727,1.8,1.238952181,-5,1,0.852583454,1.331999164
254,11.48714777,1.8,1.134788807,-5,1,1.100590472,1.510830213
255,10.06910026,1.8,1.085367397,-5,1,0.964726966,1.453777289
256,10.22352556,1.8,2.537091682,-5,1,0.979518038,1.40733026
257,10.00760544,1.8,-1.327717758,-5,1,0.958836509,1.438110818
258,11.06414501,1.8,-2.655020623,-5,1,1.060058586,1.524013772
259,11.96583925,1.8,0.239043955,-5,1,1.14647038,1.725671773
260,11.23703264,1.8,0.964465626,-5,1,1.07662889,1.839034174
261,11.62910854,1.8,-1.470781488,-5,1,1.11419355,1.8181145
262,11.72830519,1.8,2.574869559,-5,1,1.123691279,1.839244993
263,9.797060913,1.8,1.914714385,-5,1,0.938659242,1.248867665
264,8.712612202,1.8,-3.023697045,-5,1,0.834757483,1.254311447
265,8.908554503,1.8,1.19536447,-5,1,0.853533475,1.359088666
266,10.06568613,1.8,-1.112476099,-5,1,0.964401852,1.631680604
267,11.87764625,1.8,2.559879448,-5,1,1.137999674,1.664307469
268,10.19635465,1.8,-3.014736061,-5,1,0.976915208,1.626497178
269,10.62798871,1.8,3.028905523,-5,1,1.018270057,1.470212374
270,11.68741364,1.8,-1.196090041,-5,1,1.119780627,1.930805953
271,9.891569139,1.8,-1.491415284,-5,1,0.947718543,1.287955153
272,10.61605594,1.8,0.12855799,-5,1,1.017145796,1.421459897
273,9.987484554,1.8,-0.150860133,-5,1,0.956920205,1.56451473
274,12.60628375,1.8,-1.694860264,-5,1,1.207816331,1.462033877
275,10.52583748,1.8,-2.691207868,-5,1,1.008483166,2.388175465
276,11.41453554,1.8,-2.342207792,-5,1,1.093630383,1.417073414
277,10.72606379,1.8,2.127882588,-5,1,1.027666787,1.243958777
278,13.38218786,1.8,0.300242395,-5,1,1.282172618,1.64899757
279,9.811820001,1.8,2.385286865,-5,1,0.940072508,1.276207721
280,11.86372626,1.8,2.681224124,-5,1,1.136666043,2.082545976
281,11.62973195,1.8,-1.620043087,-5,1,1.114252654,1.579896747
282,10.39803195,1.8,-0.773976241,-5,1,0.996246574,1.522404404
283,10.68599378,1.8,-3.081029524,-5,1,1.023827631,1.601951531
284,8.763332455,1.8,2.936932927,-5,1,0.839616849,1.344441529
285,11.27313888,1.8,-2.555076522,-5,1,1.080082497,1.461766906
286,12.21677322,1.8,-2.741163575,-5,1,1.170492105,1.568608041
287,8.995205583,1.8,0.414191548,-5,1,0.861846133,1.315502932
288,10.37279562,1.8,-0.744592765,-5,1,0.993828993,1.724950865
289,12.6173612,1.8,-1.68318512,-5,1,1.208877739,1.525362755
290,11.20998745,1.8,0.833901882,-5,1,1.074039821,1.747322855
291,11.19282358,1.8,-2.538032064,-5,1,1.072387501,1.598410712
292,11.25473526,1.8,1.131757074,-5,1,1.078322922,1.53578387
293,10.12649946,1.8,2.586763998,-5,1,0.970221952,1.360118102
294,12.54120517,1.8,2.845760981,-5,1,1.201575587,1.921886885
295,12.62047469,1.8,-2.872078566,-5,1,1.209170776,1.621595526
296,11.57894941,1.8,2.436015701,-5,1,1.109381503,1.849582491
297,10.43257833,1.8,2.756487147,-5,1,0.999547518,1.744556925
298,10.0275922,1.8,0.893853282,-5,1,0.960752446,1.738722628
299,11.11908685,1.8,2.843981114,-5,1,1.065322121,1.631175199
300,12.36385289,1.8,0.084396656,-5,1,1.184605908,1.493035443
301,12.4970775,1.8,0.069750441,-5,1,1.197370451,1.456917564
302,10.5235586,1.8,3.094596442,-5,1,1.008264627,1.42587438
303,8.794155273,1.8,0.482064815,-5,1,0.842582154,1.490831851
304,10.03842673,1.8,-1.455003204,-5,1,0.961789188,1.858803195
305,10.21433762,1.8,-2.156084774,-5,1,0.978639843,1.339662701
306,10.88018623,1.8,1.858003726,-5,1,1.042433935,1.863495943
307,10.75647701,1.8,2.790197651,-5,1,1.030580346,2.217495317
308,9.39716175,1.8,2.39794986,-5,1,0.900344006,1.302996086
309,11.37909468,1.8,-1.907222717,-5,1,1.090237245,1.651818347
310,9.616906349,1.8,2.886871305,-5,1,0.921397916,1.388660345
311,11.16409995,1.8,1.848114242,-5,1,1.069635821,1.418843807
312,10.43241217,1.8,2.701433644,-5,1,0.99953156,1.488643599
313,11.23131948,1.8,-2.114374784,-5,1,1.076077528,1.874342112
314,10.61181198,1.8,0.80900256,-5,1,1.01672848,1.541307449
315,9.360902071,1.8,-2.014871363,-5,1,0.896872542,1.175174311
316,9.582956407,1.8,-1.487389103,-5,1,0.918150142,1.260188348
317,10.70217232,1.8,1.892149365,-5,1,1.025378284,1.295006722
318,9.478929374,1.8,-2.627444882,-5,1,0.908178697,1.571528798
319,10.51752079,1.8,2.807338733,-5,1,1.007685914,1.446953101
320,9.930594584,1.8,2.273867536,-5,1,0.951452447,1.477115682
321,10.95830669,1.8,-2.768917683,-5,1,1.049918095,1.622274491
322,11.27366595,1.8,-0.890384952,-5,1,1.080140783,1.533106974
323,11.19999428,1.8,2.656887124,-5,1,1.073073733,1.624878846
324,10.84494874,1.8,2.469591006,-5,1,1.039056732,1.488606127
325,13.22110933,1.8,2.775418431,-5,1,1.266717277,1.503135134
326,10.24963996,1.8,-0.093969693,-5,1,0.982038318,1.750895577
327,11.55543497,1.8,0.956319311,-5,1,1.107135391,1.783334346
328,10.85339376,1.8,2.752050311,-5,1,1.03986593,1.720494737
329,12.43948336,1.8,0.596893739,-5,1,1.191844292,1.398803948
330,10.47338512,1.8,1.38098615,-5,1,1.003459632,1.572644192
331,10.53130603,1.8,2.275632264,-5,1,1.00900674,1.354320988
332,10.69995431,1.8,2.343747311,-5,1,1.025164882,1.269709384
333,10.56572025,1.8,2.797049278,-5,1,1.012303907,1.615117729
334,10.58932459,1.8,1.671717996,-5,1,1.014566869,1.372969991
335,11.48103022,1.8,-3.066871514,-5,1,1.100000268,1.544306156
336,11.41169441,1.8,0.580982042,-5,1,1.093370735,1.897754444
337,11.46325885,1.8,-1.605273522,-5,1,1.098302822,1.536431556
338,9.308417354,1.8,2.200465173,-5,1,0.891841614,1.295478569
339,10.31313524,1.8,0.847853844,-5,1,0.988111306,1.219350132
340,9.894924472,1.8,-1.630733016,-5,1,0.948039506,1.501242832
341,10.95984353,1.8,-1.336755688,-5,1,1.050071162,1.673888741
342,11.08045648,1.8,1.818805911,-5,1,1.061621991,1.413934542
343,11.75269077,1.8,-0.332879683,-5,1,1.126045331,1.839186873
344,12.41043569,1.8,2.107509875,-5,1,1.189046918,1.493667459
345,10.45172267,1.8,1.966517824,-5,1,1.001382452,1.53258513
346,12.11945512,1.8,2.982901449,-5,1,1.161167759,1.568890555
347,11.09569899,1.8,-2.360860675,-5,1,1.063082478,1.563507913
348,13.09859678,1.8,-1.787474104,-5,1,1.254984548,1.571770882
349,11.76930144,1.8,2.05244304,-5,1,1.127619819,1.549143124
350,9.642379372,1.8,1.349858354,-5,1,0.923840742,1.517807082
351,11.00125051,1.8,-1.735170158,-5,1,1.054036823,1.647911941
352,10.82401562,1.8,0.537726066,-5,1,1.037065256,1.730031822
353,13.66523868,1.8,2.517852243,-5,1,1.309269265,2.030295767
354,10.38361638,1.8,-0.650617781,-5,1,0.994866971,1.762162794
355,11.85981582,1.8,2.623936525,-5,1,1.136291353,1.708379778
356,10.15263529,1.8,2.141783842,-5,1,0.972726436,1.359247934
357,10.46975754,1.8,1.951336642,-5,1,1.003110414,1.367836883
358,10.59475232,1.8,-1.82795235,-5,1,1.01508945,1.371261251
359,10.06052417,1.8,-1.810142152,-5,1,0.963904835,1.55928425
360,11.77064136,1.8,-1.224087856,-5,1,1.127754655,1.627107666
361,12.08560037,1.8,1.353420888,-5,1,1.157926834,1.397206758
362,9.889871571,1.8,-2.651568318,-5,1,0.947551148,1.492289404
363,10.80201322,1.8,1.046722948,-5,1,1.034948267,2.107882811
364,9.671583334,1.8,2.389359552,-5,1,0.926636401,1.563968803
365,8.8666367,1.8,2.282821069,-5,1,0.849514398,1.071278382
366,10.65845183,1.8,-2.847810793,-5,1,1.021188892,1.572634257
367,8.924849581,1.8,2.557762216,-5,1,0.855091631,1.306961723
368,10.80633123,1.8,-3.105920242,-5,1,1.03535718,1.876346515
369,11.16199023,1.8,1.779343883,-5,1,1.06943387,1.352144863
370,10.32743337,1.8,-2.109593075,-5,1,0.989475839,1.34390269
371,8.98143713,1.8,1.855444918,-5,1,0.860514215,1.408251969
372,10.32137424,1.8,-2.821940757,-5,1,0.988893414,1.603018178
373,9.543179246,1.8,-0.539826096,-5,1,0.914345202,1.326885649
374,9.573220993,1.8,-0.664314706,-5,1,0.917221822,1.409576757
375,10.50943421,1.8,-3.037818293,-5,1,1.00691143,1.308548562
376,12.2999059,1.8,0.868739489,-5,1,1.178465292,1.673983713
377,12.03716549,1.8,-0.127462264,-5,1,1.153304358,1.641164499
378,8.767253059,1.8,0.984502996,-5,1,0.83999715,1.16998439
379,11.65453694,1.8,-0.001421104,-5,1,1.116644836,2.018590303
380,10.08886178,1.8,-0.47512421,-5,1,0.966628817,1.392423101
381,10.23522168,1.8,-2.638632391,-5,1,0.980639247,1.614322319
382,9.275490104,1.8,2.43401172,-5,1,0.888686598,1.18474098
383,10.3737641,1.8,-1.621087792,-5,1,0.993917502,1.646415704
384,11.27879734,1.8,-0.552513128,-5,1,1.080636954,1.385012668
385,9.953507848,1.8,-2.92268247,-5,1,0.953648018,1.235965719
386,11.4136684,1.8,-1.688998963,-5,1,1.093551102,1.613574179
387,12.11667577,1.8,0.523980699,-5,1,1.160917277,1.489280835
388,10.26549173,1.8,2.724334832,-5,1,0.983538892,1.21198904
389,10.29545363,1.8,0.075416644,-5,1,0.986428378,1.322543902
390,10.86075371,1.8,-0.897109065,-5,1,1.040579208,1.66201129
