,score,scale,theta_all,trans_x,trans_y,pro1,pro2
384,11.88742238,1.65,0.064917588,-8,-1,1.045030864,1.404329731
385,14.6877124,1.65,0.293682551,-8,-1,1.29118397,1.493390477
386,11.42538589,1.65,2.113145727,-8,-1,1.004208299,1.693545806
387,13.05947915,1.65,-2.2049867,-8,-1,1.147824856,1.659892255
388,11.14830381,1.65,-0.465043998,-8,-1,0.98000045,1.359619015
389,11.53641044,1.65,-2.871788524,-8,-1,1.013945286,1.267037485
390,12.74029627,1.65,-2.948816229,-8,-1,1.119755135,1.818400859
391,11.03101796,1.65,2.143581569,-8,-1,0.969545083,1.728890357
392,11.01095758,1.65,2.476110259,-8,-1,0.967770931,1.183829997
393,12.21326869,1.65,-2.025995619,-8,-1,1.073456046,1.838909636
394,14.49915296,1.65,2.918282276,-8,-1,1.274342887,1.613717201
395,10.81846315,1.65,1.486894718,-8,-1,0.950890036,1.119226137
396,12.468438,1.65,0.752924938,-8,-1,1.096002433,1.831975588
397,10.79803058,1.65,2.316092486,-8,-1,0.949061239,1.101071064
398,13.06318916,1.65,2.361589531,-8,-1,1.148148961,1.617367646
399,13.18455644,1.65,0.065062156,-8,-1,1.159062741,1.70364436
400,12.1445716,1.65,2.90745803,-8,-1,1.067396846,1.727529493
401,13.1630838,1.65,2.209961216,-8,-1,1.156935038,1.732137651
402,12.31389828,1.65,-1.933689847,-8,-1,1.082304162,1.682438212
403,12.3650588,1.65,1.859825192,-8,-1,1.08680991,1.572193936
404,11.32108693,1.65,2.253417772,-8,-1,0.995035932,1.448249029
405,11.69627072,1.65,-1.59132636,-8,-1,1.028032184,1.520196109
406,12.28250106,1.65,-1.543269918,-8,-1,1.079560487,1.485182705
407,12.5139648,1.65,1.198955822,-8,-1,1.099937823,1.834454676
408,12.96963251,1.65,0.495061493,-8,-1,1.140112973,1.681395415
409,11.73383189,1.65,0.618497198,-8,-1,1.031454622,1.46066978
410,11.84626863,1.65,2.08630056,-8,-1,1.041201928,1.293650646
411,12.47805527,1.65,2.472189109,-8,-1,1.096716652,1.71857701
412,12.81868505,1.65,-0.378648464,-8,-1,1.126854172,1.738324173
413,11.7319517,1.65,-0.332137963,-8,-1,1.03133053,1.568480504
414,13.36152429,1.65,-0.779237867,-8,-1,1.174486617,1.625253417
415,11.56711739,1.65,2.397662694,-8,-1,1.016655137,1.748514645
416,9.909750962,1.65,1.545253777,-8,-1,0.871016108,1.122335379
417,9.868156134,1.65,2.467336027,-8,-1,0.867328478,1.290558552
418,12.61554061,1.65,1.933263864,-8,-1,1.10882228,1.672151327
419,13.7055597,1.65,0.041719659,-8,-1,1.204864805,1.3812875
420,13.95706576,1.65,2.684896571,-8,-1,1.226702773,1.528483174
421,9.332457126,1.65,2.19054016,-8,-1,0.820252656,1.048340656
422,11.73814154,1.65,0.939216771,-8,-1,1.031776481,1.307953988
423,13.26345546,1.65,-1.309056709,-8,-1,1.165794952,1.823362063
424,11.83292595,1.65,2.44898654,-8,-1,1.040015895,1.490486492
425,12.27983827,1.65,-2.77678721,-8,-1,1.079286965,1.44372874
426,12.3431237,1.65,-1.490359199,-8,-1,1.084891418,1.66848853
427,13.1841447,1.65,1.168855029,-8,-1,1.158847711,1.553097684
428,12.06609763,1.65,1.203246196,-8,-1,1.060571317,1.42639938
429,12.37490719,1.65,2.014532317,-8,-1,1.087668584,1.465251884
430,11.2716642,1.65,2.81786109,-8,-1,0.990677372,1.208396043
431,12.5399865,1.65,1.834208956,-8,-1,1.102186125,1.550518901
432,10.54262419,1.65,1.896582238,-8,-1,0.926628095,1.190682639
433,13.03372227,1.65,0.601830131,-8,-1,1.14572421,1.356674306
434,13.47360462,1.65,-0.808438788,-8,-1,1.184332741,1.643989144
435,12.05676334,1.65,1.797011221,-8,-1,1.059715506,1.483419388
436,10.27355585,1.65,1.171767709,-8,-1,0.903015227,1.243992887
437,12.07383489,1.65,2.994295256,-8,-1,1.061178969,2.015414186
438,11.50005609,1.65,-2.788026637,-8,-1,1.010751007,1.322639737
439,12.63935978,1.65,2.21916245,-8,-1,1.110903298,1.420282949
440,11.45270046,1.65,1.507493036,-8,-1,1.006635325,1.306667001
441,14.96152607,1.65,2.755340978,-8,-1,1.314984191,1.750833509
442,12.92775368,1.65,3.009178171,-8,-1,1.136230471,1.576433184
443,12.64085422,1.65,-2.627305517,-8,-1,1.111019505,1.576163458
444,12.86630503,1.65,-0.479498942,-8,-1,1.131019642,1.568153549
445,13.45246177,1.65,2.657862571,-8,-1,1.18235322,1.456501533
446,10.87171557,1.65,-0.922791451,-8,-1,0.955609348,1.440573233
447,11.07126811,1.65,1.906652556,-8,-1,0.97309205,1.548984099
448,13.27034575,1.65,1.249424694,-8,-1,1.166416342,1.888038087
449,11.63196023,1.65,-1.764545396,-8,-1,1.022372899,1.331642307
450,10.67435849,1.65,2.440884684,-8,-1,0.938187667,1.329549254
451,13.16920352,1.65,2.12615716,-8,-1,1.157476597,1.708876365
452,10.39844747,1.65,2.19314985,-8,-1,0.913945085,1.122306679
453,13.6255325,1.65,1.088342831,-8,-1,1.197654321,1.592331496
454,14.34709859,1.65,-2.330284872,-8,-1,1.260991745,1.550752946
455,12.40620786,1.65,1.932603719,-8,-1,1.09042335,1.888206975
456,13.53287071,1.65,-3.072471585,-8,-1,1.189414398,1.447494013
457,12.06016764,1.65,0.609692363,-8,-1,1.060142705,1.571457238
458,11.51703001,1.65,-1.304652053,-8,-1,1.012292713,1.303348679
459,13.42080442,1.65,1.376685968,-8,-1,1.179630523,2.034839774
460,11.68000049,1.65,0.184486702,-8,-1,1.026790252,1.423528075
461,11.48054478,1.65,1.695632564,-8,-1,1.009073832,1.375066533
462,9.955988679,1.65,2.062045057,-8,-1,0.875060739,1.090599841
463,12.7693746,1.65,1.033629129,-8,-1,1.12240713,1.852857589
464,12.46557156,1.65,1.619511504,-8,-1,1.095655746,1.423631312
465,10.53753196,1.65,1.832336086,-8,-1,0.92618301,1.353190409
466,13.23644602,1.65,-1.241817498,-8,-1,1.163426424,1.635511087
467,11.29501912,1.65,2.297980746,-8,-1,0.992743209,1.494982334
468,12.92099869,1.65,1.460075444,-8,-1,1.13569426,1.658375896
469,14.21249351,1.65,1.395293279,-8,-1,1.249215135,1.490130234
470,12.09593535,1.65,-0.093255996,-8,-1,1.063357362,1.376593821
471,11.71300745,1.65,2.130337485,-8,-1,1.029487453,1.290413192
472,11.66096226,1.65,1.492016076,-8,-1,1.024941316,1.390281317
473,13.17766458,1.65,1.524439337,-8,-1,1.158250088,1.493285759
474,11.57703085,1.65,2.047874896,-8,-1,1.017539417,1.287525858
475,11.18156807,1.65,2.134359652,-8,-1,0.982777677,1.417797416
476,12.79327413,1.65,0.402785505,-8,-1,1.124627759,2.105122906
477,12.28852748,1.65,0.13814945,-8,-1,1.08028932,1.428819965
478,9.984999419,1.65,1.870716823,-8,-1,0.87761745,1.160455181
479,13.50819782,1.65,0.401579785,-8,-1,1.187475313,1.638754469
480,12.3335793,1.65,0.82107488,-8,-1,1.084135228,1.342486232
481,12.4690756,1.65,-2.832421806,-8,-1,1.095918497,1.613251245
482,14.62622217,1.65,-1.392053624,-8,-1,1.285569328,1.634233155
483,10.47298262,1.65,2.52954683,-8,-1,0.920486063,1.395306223
484,11.18760358,1.65,3.027861003,-8,-1,0.983287211,1.307978803
485,13.97967952,1.65,2.918804615,-8,-1,1.228685918,1.546079696
486,10.42473888,1.65,2.261541638,-8,-1,0.916253608,1.241638727
487,11.09768895,1.65,2.497692714,-8,-1,0.97539329,1.495996556
488,11.75096091,1.65,2.497342541,-8,-1,1.032810398,1.231902846
489,12.0241376,1.65,2.219346634,-8,-1,1.056829956,1.229059259
490,11.84335329,1.65,-0.230312897,-8,-1,1.041138944,1.70842605
491,12.3910934,1.65,-3.097524197,-8,-1,1.089062647,1.455935623
492,13.45017372,1.65,3.11187436,-8,-1,1.182145982,1.54383009
493,12.75672606,1.65,0.482932137,-8,-1,1.121399581,1.517433205
494,13.62387075,1.65,1.009469865,-8,-1,1.197519591,1.699544817
495,14.02723257,1.65,-0.032313099,-8,-1,1.233142002,1.560922755
496,12.91764312,1.65,-2.632983629,-8,-1,1.135346694,1.667719478
497,12.12300467,1.65,-0.179540415,-8,-1,1.065729151,1.484069493
498,14.1402291,1.65,-1.711604353,-8,-1,1.242835695,1.532362503
499,13.96875202,1.65,-0.566842193,-8,-1,1.227910399,1.816439324
500,13.1163037,1.65,2.524272379,-8,-1,1.152811659,1.643528643
501,14.01820095,1.65,0.504445995,-8,-1,1.232286702,1.566352821
502,12.37623455,1.65,2.730814355,-8,-1,1.087760695,1.472207271
503,11.4308865,1.65,1.816374724,-8,-1,1.004703951,1.441426008
504,10.84243584,1.65,1.853311259,-8,-1,0.952981311,1.270933186
505,12.42553858,1.65,2.506203774,-8,-1,1.092099816,1.570857863
506,10.96316294,1.65,2.688147497,-8,-1,0.963565101,1.303154005
507,13.46854597,1.65,2.532313823,-8,-1,1.183770505,1.513551254
508,12.56890905,1.65,-1.648318852,-8,-1,1.104729373,1.671708011
509,12.65225742,1.65,-0.745362239,-8,-1,1.112148139,1.613299825
510,13.32886154,1.65,2.082310816,-8,-1,1.171511381,1.494139421
511,10.42057413,1.65,2.439754763,-8,-1,0.915882157,1.227797671
